player_id,name,team_id,team,element_type,position,cost,form,points_per_game,total_points,official_chance,official_availablity,selected_by_percent,transfers_in_event,transfers_out_event,gw_23_xp,gw_23_prob_of_appearing,gw_24_xp,gw_24_prob_of_appearing,gw_25_xp,gw_25_prob_of_appearing,gw_26_xp,gw_26_prob_of_appearing,gw_27_xp,gw_27_prob_of_appearing,gw_28_xp,gw_28_prob_of_appearing,gw_29_xp,gw_29_prob_of_appearing,gw_30_xp,gw_30_prob_of_appearing,gw_31_xp,gw_31_prob_of_appearing,gw_32_xp,gw_32_prob_of_appearing,gw_33_xp,gw_33_prob_of_appearing,gw_34_xp,gw_34_prob_of_appearing,gw_35_xp,gw_35_prob_of_appearing,gw_36_xp,gw_36_prob_of_appearing,gw_37_xp,gw_37_prob_of_appearing,gw_38_xp,gw_38_prob_of_appearing
358,R.Lewis,13,MCI,2,DEF,4.3,1.0,3.2,32,,Available,0.3,250,576,2.20513,0.55983,2.73586,0.55983,4.88761,0.55983,2.59124,0.55983,2.60159,0.55983,1.70819,0.55983,2.20129,0.55983,2.36088,0.55983,2.49276,0.55983,2.67989,0.55983,3.00894,0.55983,2.1243,0.55983,2.81757,0.55983,2.72259,0.55983,2.54967,0.55983,2.70192,0.55983
359,Mahrez,13,MCI,3,MID,7.5,0.0,0.0,0,0.0,Unavailable,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Ortega Moreno,13,MCI,1,GKP,3.8,1.0,2.0,4,,Available,0.8,486,1218,3.00563,0.06182,3.24363,0.06182,6.15848,0.06182,3.16589,0.06182,3.23763,0.06182,3.18816,0.06182,3.17647,0.06182,2.90657,0.06182,3.08728,0.06182,3.1059,0.06182,3.08364,0.06182,3.08623,0.06182,3.18234,0.06182,3.03598,0.06182,3.06304,0.06182,3.34017,0.06182
363,Perrone,13,MCI,3,MID,4.4,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Rodrigo,13,MCI,3,MID,5.6,7.0,4.3,77,100.0,Available,5.1,5430,1808,3.95872,0.93564,4.24354,0.93564,8.25932,0.93564,4.12961,0.93564,4.28611,0.93564,3.73731,0.93564,3.98262,0.93564,3.95736,0.93564,4.02861,0.93564,3.93718,0.93564,4.10039,0.93564,3.98352,0.93564,4.2181,0.93564,4.2469,0.93564,4.06318,0.93564,4.23457,0.93564
366,Sergio Gómez,13,MCI,2,DEF,3.8,0.5,2.0,6,100.0,Available,0.8,1257,1104,1.32183,0.23885,1.65349,0.23885,2.92611,0.23885,1.58406,0.23885,1.59073,0.23885,1.01445,0.23885,1.33252,0.23885,1.43547,0.23885,1.52054,0.23885,1.64125,0.23885,1.8535,0.23885,1.28286,0.23885,1.73005,0.23885,1.66879,0.23885,1.55725,0.23885,1.65546,0.23885
367,Steffen,13,MCI,1,GKP,3.9,0.0,0.0,0,0.0,Unavailable,0.2,4,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Stones,13,MCI,2,DEF,5.3,1.0,2.3,21,100.0,Available,2.6,1025,398,2.3507,0.87864,2.91434,0.87864,5.10434,0.87864,2.71338,0.87864,2.72459,0.87864,1.75615,0.87864,2.29066,0.87864,2.46367,0.87864,2.60663,0.87864,2.80948,0.87864,3.16617,0.87864,2.20721,0.87864,2.95872,0.87864,2.85576,0.87864,2.66832,0.87864,2.83336,0.87864
369,Walker,13,MCI,2,DEF,5.5,3.0,3.2,65,,Available,18.5,8518,31738,3.70859,0.78725,4.37682,0.78725,7.53013,0.78725,3.91221,0.78725,3.92763,0.78725,2.59678,0.78725,3.33132,0.78725,3.56907,0.78725,3.76552,0.78725,4.04428,0.78725,4.53444,0.78725,3.21664,0.78725,4.24937,0.78725,4.10789,0.78725,3.8503,0.78725,4.0771,0.78725
566,Matheus N.,13,MCI,3,MID,4.8,3.0,1.9,21,100.0,Available,0.1,87,28,2.96775,0.52807,3.033,0.52807,5.69698,0.52807,2.73379,0.52807,2.81741,0.52807,2.52418,0.52807,2.65525,0.52807,2.64175,0.52807,2.67982,0.52807,2.63097,0.52807,2.71818,0.52807,2.65573,0.52807,2.78107,0.52807,2.79646,0.52807,2.6983,0.52807,2.78987,0.52807
616,Gvardiol,13,MCI,2,DEF,4.8,1.5,2.5,42,,Available,3.3,1462,2504,3.2052,0.85605,3.87929,0.85605,6.784,0.85605,3.5641,0.85605,3.57815,0.85605,2.36502,0.85605,3.03459,0.85605,3.25131,0.85605,3.43038,0.85605,3.68449,0.85605,4.13129,0.85605,2.93005,0.85605,3.87144,0.85605,3.74247,0.85605,3.50766,0.85605,3.7144,0.85605
678,Doku,13,MCI,3,MID,6.5,1.5,4.0,52,100.0,Available,2.5,2256,6040,3.59803,0.90394,3.84969,0.90394,7.48423,0.90394,3.75013,0.90394,3.89459,0.90394,3.38799,0.90394,3.61444,0.90394,3.59112,0.90394,3.65689,0.90394,3.57249,0.90394,3.72315,0.90394,3.61527,0.90394,3.83181,0.90394,3.85839,0.90394,3.6888,0.90394,3.84701,0.90394
762,Susoho,13,MCI,3,MID,4.5,0.0,0.0,0,,Available,0.0,1,3,1.41291,0.05231,1.4601,0.05231,2.84831,0.05231,1.41475,0.05231,1.44654,0.05231,1.33506,0.05231,1.38489,0.05231,1.37976,0.05231,1.39423,0.05231,1.37566,0.05231,1.40881,0.05231,1.38507,0.05231,1.43272,0.05231,1.43857,0.05231,1.40125,0.05231,1.43607,0.05231
771,Hamilton,13,MCI,3,MID,4.5,0.0,0.0,0,,Available,0.0,2,2,1.42647,0.06956,1.47399,0.06956,2.87558,0.06956,1.42832,0.06956,1.46033,0.06956,1.34807,0.06956,1.39825,0.06956,1.39308,0.06956,1.40766,0.06956,1.38896,0.06956,1.42234,0.06956,1.39843,0.06956,1.44642,0.06956,1.45231,0.06956,1.41473,0.06956,1.44979,0.06956
209,Mount,14,MUN,3,MID,6.8,0.0,1.5,12,25.0,Doubtful,0.8,18,103,2.30148,0.05963,2.14181,0.23105,2.2675,0.47701,2.40751,0.63352,2.0218,0.75454,2.35495,0.78883,2.33073,0.78883,2.24997,0.78883,2.13891,0.78883,2.21196,0.78883,2.25405,0.78883,2.36425,0.78883,2.34096,0.78883,2.1671,0.78883,2.17621,0.78883,2.18763,0.78883
370,Alex Telles,14,MUN,2,DEF,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Amad,14,MUN,3,MID,4.4,0.0,1.0,1,100.0,Available,0.0,27,22,1.12935,0.25267,1.07525,0.25267,1.13541,0.25267,1.19147,0.25267,1.03703,0.25267,1.17043,0.25267,1.16073,0.25267,1.12839,0.25267,1.08392,0.25267,1.11317,0.25267,1.13003,0.25267,1.17415,0.25267,1.16482,0.25267,1.09521,0.25267,1.09886,0.25267,1.10343,0.25267
372,Antony,14,MUN,3,MID,6.8,0.5,1.6,27,100.0,Available,0.6,178,128,2.88195,0.9209,2.77601,0.9209,3.03939,0.9209,3.28483,0.9209,2.72994,0.9209,3.20922,0.9209,3.17437,0.9209,3.05819,0.9209,2.89841,0.9209,3.00351,0.9209,3.06406,0.9209,3.2226,0.9209,3.18909,0.9209,2.93897,0.9209,2.95208,0.9209,2.96851,0.9209
373,B.Fernandes,14,MUN,3,MID,8.2,1.0,3.5,70,100.0,Available,10.4,3898,4830,5.51155,0.88851,5.12877,0.88851,5.64971,0.88851,6.16352,0.88851,4.87662,0.88851,5.98817,0.88851,5.90735,0.88851,5.6379,0.88851,5.26734,0.88851,5.51109,0.88851,5.65151,0.88851,6.01919,0.88851,5.94148,0.88851,5.3614,0.88851,5.39181,0.88851,5.4299,0.88851
374,B.Williams,14,MUN,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Bailly,14,MUN,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Casemiro,14,MUN,3,MID,5.3,0.0,2.6,21,100.0,Available,2.0,281,166,3.02109,0.17185,2.77396,0.17185,2.96851,0.17185,3.1852,0.17185,2.58821,0.17185,3.10386,0.17185,3.06637,0.17185,2.94137,0.17185,2.76947,0.17185,2.88254,0.17185,2.94768,0.17185,3.11825,0.17185,3.0822,0.17185,2.8131,0.17185,2.82721,0.17185,2.84488,0.17185
377,Dalot,14,MUN,2,DEF,5.1,0.5,3.1,59,100.0,Available,3.4,1712,3300,3.33255,0.93599,2.78916,0.93599,2.89256,0.93599,3.51291,0.93599,2.29889,0.93599,3.54016,0.93599,3.79976,0.93599,2.97219,0.93599,2.49222,0.93599,2.72229,0.93599,3.21557,0.93599,3.19988,0.93599,3.64437,0.93599,3.32456,0.93599,2.9324,0.93599,2.73621,0.93599
379,Eriksen,14,MUN,3,MID,5.8,0.5,2.3,34,100.0,Available,0.4,56,88,3.14946,0.91818,2.92713,0.91818,3.13003,0.91818,3.3726,0.91818,2.7835,0.91818,3.29233,0.91818,3.25533,0.91818,3.13199,0.91818,2.96236,0.91818,3.07394,0.91818,3.13822,0.91818,3.30653,0.91818,3.27096,0.91818,3.00541,0.91818,3.01934,0.91818,3.03677,0.91818
380,Fernandez,14,MUN,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,22,1.97349,0.0,1.50089,0.0,1.50445,0.0,1.9227,0.0,1.08905,0.0,2.09598,0.0,1.99443,0.0,1.66722,0.0,1.39588,0.0,1.45309,0.0,1.8635,0.0,1.81689,0.0,2.12453,0.0,1.85435,0.0,1.73047,0.0,1.47789,0.0
381,Fred,14,MUN,3,MID,5.0,0.0,0.0,0,0.0,Unavailable,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Garnacho,14,MUN,3,MID,4.8,1.0,3.0,57,,Available,5.4,5953,8944,3.23869,0.93557,2.98599,0.93557,3.20302,0.93557,3.4356,0.93557,2.83258,0.93557,3.35343,0.93557,3.31556,0.93557,3.1893,0.93557,3.01566,0.93557,3.12988,0.93557,3.19568,0.93557,3.36797,0.93557,3.33155,0.93557,3.05973,0.93557,3.07399,0.93557,3.09184,0.93557
383,Hannibal,14,MUN,3,MID,4.3,0.0,2.2,11,0.0,Unavailable,0.1,0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Heaton,14,MUN,1,GKP,4.0,0.0,0.0,0,100.0,Available,0.1,12,42,3.22616,0.002,2.86361,0.002,3.01281,0.002,3.29067,0.002,2.61887,0.002,3.13252,0.002,3.07818,0.002,2.9017,0.002,2.80845,0.002,2.86419,0.002,3.05713,0.002,2.85738,0.002,2.98663,0.002,2.99895,0.002,2.80562,0.002,3.06739,0.002
386,Lindelof,14,MUN,2,DEF,4.5,0.0,3.5,42,75.0,Doubtful,0.3,4,220,2.76917,0.51563,2.32477,0.68482,2.40058,0.75985,2.89536,0.79189,1.94542,0.79189,2.91668,0.79189,3.11981,0.79189,2.47227,0.79189,2.0967,0.79189,2.27672,0.79189,2.6627,0.79189,2.65043,0.79189,2.99822,0.79189,2.74798,0.79189,2.44113,0.79189,2.28761,0.79189
387,Maguire,14,MUN,2,DEF,4.2,0.0,3.3,36,100.0,Available,1.0,587,862,2.70904,0.87742,2.27082,0.87742,2.34558,0.87742,2.83348,0.87742,1.89674,0.87742,2.85451,0.87742,3.05481,0.87742,2.41627,0.87742,2.04592,0.87742,2.22344,0.87742,2.60406,0.87742,2.59195,0.87742,2.93492,0.87742,2.68815,0.87742,2.38556,0.87742,2.23418,0.87742
388,Mainoo,14,MUN,3,MID,4.4,1.0,2.0,14,100.0,Available,0.2,781,333,1.86106,0.81907,1.79647,0.81907,1.91047,0.81907,2.00961,0.81907,1.75837,0.81907,1.97538,0.81907,1.9596,0.81907,1.90699,0.81907,1.83465,0.81907,1.88223,0.81907,1.90965,0.81907,1.98143,0.81907,1.96626,0.81907,1.85301,0.81907,1.85895,0.81907,1.86638,0.81907
389,Malacia,14,MUN,2,DEF,4.3,0.0,0.0,0,25.0,Doubtful,0.0,7,6,1.75771,0.05015,1.42056,0.19434,1.47808,0.40122,1.85344,0.53288,1.13277,0.59557,1.86962,0.62691,2.02372,0.62691,1.53246,0.62691,1.24754,0.62691,1.38411,0.62691,1.67694,0.62691,1.66762,0.62691,1.93148,0.62691,1.74163,0.62691,1.50884,0.62691,1.39238,0.62691
390,Martial,14,MUN,4,FWD,6.4,0.0,1.9,25,0.0,Injured,0.3,18,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25115,0.01,2.2509,0.01,2.36517,0.60884,2.34242,0.76291,2.56377,0.79884,2.59615,0.79884,2.207,0.81883,2.18241,0.81883,2.33884,0.81883
391,Martinez,14,MUN,2,DEF,4.7,0.5,1.0,6,100.0,Available,2.3,1681,254,1.89044,0.88016,1.57317,0.88016,1.65828,0.88016,2.06746,0.88016,1.33268,0.88016,2.08395,0.88016,2.24107,0.88016,1.7402,0.88016,1.4497,0.88016,1.58894,0.88016,1.8875,0.88016,1.878,0.88016,2.14702,0.88016,1.95346,0.88016,1.71611,0.88016,1.59737,0.88016
392,McTominay,14,MUN,3,MID,4.6,0.5,3.6,65,100.0,Available,1.2,1566,3046,3.17226,0.93262,3.00657,0.93262,3.2358,0.93262,3.4525,0.93262,2.86398,0.93262,3.37232,0.93262,3.33535,0.93262,3.21213,0.93262,3.04266,0.93262,3.15414,0.93262,3.21835,0.93262,3.3865,0.93262,3.35096,0.93262,3.08568,0.93262,3.09959,0.93262,3.11701,0.93262
394,Pellistri,14,MUN,3,MID,4.2,0.0,1.4,13,,Available,0.2,2035,459,1.45985,0.31858,1.38502,0.31858,1.44393,0.31858,1.50955,0.31858,1.32878,0.31858,1.48492,0.31858,1.47356,0.31858,1.43571,0.31858,1.38366,0.31858,1.4179,0.31858,1.43763,0.31858,1.48928,0.31858,1.47836,0.31858,1.39687,0.31858,1.40115,0.31858,1.4065,0.31858
395,R.Varane,14,MUN,2,DEF,4.9,0.5,2.4,29,100.0,Available,2.3,308,493,2.69972,0.68013,2.28927,0.68013,2.39185,0.68013,2.90105,0.68013,1.94036,0.68013,2.92261,0.68013,3.12804,0.68013,2.47317,0.68013,2.09336,0.68013,2.27542,0.68013,2.66576,0.68013,2.65335,0.68013,3.00508,0.68013,2.752,0.68013,2.44168,0.68013,2.28643,0.68013
396,Rashford,14,MUN,3,MID,8.4,3.5,3.4,67,75.0,Doubtful,10.9,406,11481,4.53796,0.62751,4.22051,0.82883,4.59759,0.8973,4.97587,0.92895,4.02064,0.92895,4.84571,0.92895,4.78572,0.92895,4.58571,0.92895,4.31066,0.92895,4.49159,0.92895,4.59582,0.92895,4.86874,0.92895,4.81105,0.92895,4.38047,0.92895,4.40305,0.92895,4.43132,0.92895
397,Sancho,14,MUN,3,MID,6.7,0.0,1.0,3,0.0,Unavailable,0.4,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Shaw,14,MUN,2,DEF,5.2,0.0,2.6,21,100.0,Available,3.2,1543,618,2.76499,0.52502,2.26919,0.52502,2.35377,0.52502,2.90578,0.52502,1.84595,0.52502,2.92957,0.52502,3.1562,0.52502,2.43374,0.52502,2.01473,0.52502,2.21558,0.52502,2.64621,0.52502,2.63251,0.52502,3.02055,0.52502,2.74135,0.52502,2.39901,0.52502,2.22773,0.52502
399,Shoretire,14,MUN,4,FWD,4.4,0.0,0.0,0,,Available,0.2,55,114,1.39761,2e-05,1.29475,2e-05,1.34793,2e-05,1.55622,2e-05,1.22618,2e-05,1.3814,2e-05,1.40356,2e-05,1.27523,2e-05,1.27509,2e-05,1.34097,2e-05,1.32786,2e-05,1.45548,2e-05,1.47415,2e-05,1.24978,2e-05,1.2356,2e-05,1.32579,2e-05
400,Van de Beek,14,MUN,3,MID,4.7,0.0,1.0,1,0.0,Unavailable,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Wan-Bissaka,14,MUN,2,DEF,4.4,0.0,2.4,29,75.0,Doubtful,2.0,27,1649,2.80372,0.48935,2.38026,0.64992,2.49238,0.72631,3.0385,0.76426,2.02264,0.76426,3.0613,0.76426,3.27852,0.76426,2.58604,0.76426,2.18442,0.76426,2.37693,0.76426,2.78969,0.76426,2.77657,0.76426,3.1485,0.76426,2.88089,0.76426,2.55275,0.76426,2.38858,0.76426
597,Onana,14,MUN,1,GKP,4.8,1.0,3.5,74,100.0,Available,11.8,1035,4195,3.97956,0.94735,3.50696,0.94919,3.70145,0.94919,4.06365,0.94919,3.18792,0.94919,3.8575,0.94919,3.78665,0.94919,3.55661,0.94919,3.43505,0.94919,3.50772,0.94919,3.75922,0.94919,3.49884,0.94919,3.66732,0.94919,3.68338,0.94919,3.43137,0.94919,3.77259,0.94919
617,Højlund,14,MUN,4,FWD,6.8,5.5,2.6,41,100.0,Available,3.7,6438,3761,3.33885,0.85274,3.11886,0.85274,3.25371,0.85274,3.75372,0.85274,2.97673,0.85274,3.34216,0.85274,3.39433,0.85274,3.09221,0.85274,3.09187,0.85274,3.24698,0.85274,3.2161,0.85274,3.51655,0.85274,3.56051,0.85274,3.03228,0.85274,2.9989,0.85274,3.21125,0.85274
632,Forson,14,MUN,3,MID,4.4,0.0,0.0,0,,Available,0.0,4,6,1.2343,0.00091,1.16996,0.00091,1.22061,0.00091,1.27703,0.00091,1.12161,0.00091,1.25585,0.00091,1.24609,0.00091,1.21355,0.00091,1.16879,0.00091,1.19823,0.00091,1.21519,0.00091,1.2596,0.00091,1.25021,0.00091,1.18015,0.00091,1.18383,0.00091,1.18843,0.00091
669,Vítek,14,MUN,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,48,3.29032,0.0,2.91397,0.0,3.09585,0.0,3.3561,0.0,2.66969,0.0,3.2405,0.0,3.14527,0.0,2.95945,0.0,2.86436,0.0,2.9212,0.0,3.11795,0.0,2.92603,0.0,3.06752,0.0,3.09694,0.0,2.8704,0.0,3.12841,0.0
685,Gore,14,MUN,3,MID,4.5,0.0,1.0,1,0.0,Unavailable,0.0,0,10,1.19679,0.0,1.15786,0.0,1.2177,0.0,1.26107,0.0,1.12197,0.0,1.23341,0.0,1.22714,0.0,1.20404,0.0,1.16384,0.0,1.19028,0.0,1.20552,0.0,1.24897,0.0,1.23519,0.0,1.17622,0.0,1.18164,0.0,1.18147,0.0
695,Altay,14,MUN,1,GKP,4.0,0.0,0.0,0,,Available,0.1,109,278,3.3124,0.06002,2.94022,0.06002,3.09339,0.06002,3.37862,0.06002,2.68898,0.06002,3.21628,0.06002,3.16048,0.06002,2.97932,0.06002,2.8836,0.06002,2.94082,0.06002,3.13888,0.06002,2.93383,0.06002,3.06651,0.06002,3.07915,0.06002,2.8807,0.06002,3.14941,0.06002
703,Evans,14,MUN,2,DEF,4.0,0.5,2.5,33,100.0,Available,0.9,631,1476,2.25879,0.92569,1.95428,0.92569,2.04702,0.92569,2.45916,0.92569,1.70823,0.92569,2.47602,0.92569,2.63659,0.92569,2.12471,0.92569,1.82782,0.92569,1.97013,0.92569,2.27525,0.92569,2.26554,0.92569,2.54048,0.92569,2.34266,0.92569,2.10009,0.92569,1.97874,0.92569
709,Amrabat,14,MUN,3,MID,5.0,0.0,1.4,14,75.0,Doubtful,0.1,3,56,2.16517,0.27161,2.0354,0.45092,2.13756,0.50397,2.25135,0.53049,1.93787,0.53049,2.20863,0.53049,2.18895,0.53049,2.12331,0.53049,2.03304,0.53049,2.09242,0.53049,2.12663,0.53049,2.21619,0.53049,2.19726,0.53049,2.05596,0.53049,2.06336,0.53049,2.07264,0.53049
748,Hugill,14,MUN,4,FWD,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Kambwala,14,MUN,2,DEF,4.0,0.0,1.0,2,,Available,0.0,8,16,1.95683,0.35976,1.66541,0.35976,1.72112,0.35976,2.08473,0.35976,1.38663,0.35976,2.1004,0.35976,2.24968,0.35976,1.7738,0.35976,1.49781,0.35976,1.6301,0.35976,1.91375,0.35976,1.90473,0.35976,2.16032,0.35976,1.97642,0.35976,1.75092,0.35976,1.63811,0.35976
768,Bennett,14,MUN,2,DEF,4.0,0.0,0.0,0,,Available,0.0,15,4,1.86714,0.09707,1.52936,0.09707,1.58698,0.09707,1.96305,0.09707,1.24103,0.09707,1.97926,0.09707,2.13365,0.09707,1.64147,0.09707,1.35601,0.09707,1.49284,0.09707,1.78621,0.09707,1.77688,0.09707,2.04123,0.09707,1.85103,0.09707,1.6178,0.09707,1.50112,0.09707
204,Hall,15,NEW,2,DEF,4.3,0.5,0.9,7,100.0,Available,0.1,43,67,2.14672,0.64306,2.07942,0.64306,2.06773,0.64306,1.49654,0.64306,2.07471,0.64306,1.5212,0.64306,2.04187,0.64306,2.05881,0.64306,2.17674,0.64306,1.94173,0.64306,1.80463,0.64306,1.70879,0.64306,2.33914,0.64306,2.16332,0.64306,1.75753,0.64306,1.82145,0.64306
402,Almirón,15,NEW,3,MID,6.2,1.5,2.9,63,100.0,Available,3.7,2125,3459,3.66284,0.94123,3.87544,0.94123,4.16897,0.94123,3.58032,0.94123,4.02444,0.94123,3.6933,0.94123,3.74882,0.94123,4.01347,0.94123,4.11879,0.94123,3.86095,0.94123,3.88789,0.94123,3.84118,0.94123,4.07108,0.94123,3.85758,0.94123,3.91029,0.94123,3.91203,0.94123
403,Anderson,15,NEW,3,MID,4.2,0.0,2.1,19,0.0,Injured,1.5,411,944,0.0,0.0,1.71683,0.01,1.79068,0.74018,1.58347,0.8386,1.72537,0.85876,1.61504,0.85876,1.63354,0.86802,1.72172,0.86802,1.75681,0.86802,1.6709,0.86802,1.67988,0.86802,1.66431,0.86802,1.74091,0.86802,1.66978,0.86802,1.68734,0.86802,1.68792,0.86802
404,Ashby,15,NEW,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Botman,15,NEW,2,DEF,4.5,1.5,3.8,42,100.0,Available,5.6,10268,1533,3.40814,0.92601,3.30782,0.92601,3.29943,0.92601,2.41604,0.92601,3.32178,0.92601,2.46438,0.92601,3.27091,0.92601,3.29716,0.92601,3.47983,0.92601,3.1158,0.92601,2.90342,0.92601,2.75497,0.92601,3.73139,0.92601,3.45904,0.92601,2.83046,0.92601,2.92948,0.92601
406,Bruno G.,15,NEW,3,MID,5.8,3.0,2.8,58,100.0,Available,2.0,1262,891,3.68418,0.94079,3.88211,0.94079,4.16152,0.94079,3.57379,0.94079,4.01687,0.94079,3.68717,0.94079,3.74245,0.94079,4.00594,0.94079,4.1108,0.94079,3.85409,0.94079,3.88091,0.94079,3.8344,0.94079,4.0633,0.94079,3.85074,0.94079,3.90321,0.94079,3.90495,0.94079
407,Burn,15,NEW,2,DEF,4.4,3.0,3.5,60,100.0,Available,4.6,18473,2877,3.71572,0.92971,3.60269,0.92971,3.58659,0.92971,2.59973,0.92971,3.60692,0.92971,2.65733,0.92971,3.55058,0.92971,3.57965,0.92971,3.78197,0.92971,3.37879,0.92971,3.14358,0.92971,2.97916,0.92971,4.06057,0.92971,3.75893,0.92971,3.06277,0.92971,3.17243,0.92971
408,Darlow,15,NEW,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Dubravka,15,NEW,1,GKP,4.2,3.0,3.4,31,100.0,Available,8.5,9100,1704,3.31205,0.94,3.42419,0.94,3.34822,0.94,3.25807,0.94,3.2579,0.94,3.11418,0.94,3.33734,0.94,3.6035,0.93,3.49381,0.14823,3.28864,0.06869,3.21697,0.06869,3.46127,0.06869,3.43015,0.06869,3.39231,0.06869,3.32569,0.06869,3.22342,0.06869
410,Fraser,15,NEW,3,MID,4.9,0.0,0.0,0,0.0,Unavailable,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Gillespie,15,NEW,1,GKP,3.9,0.0,0.0,0,,Available,0.1,12,22,3.02657,0.002,3.12386,0.002,3.05795,0.002,2.97973,0.002,2.97958,0.002,2.85488,0.002,3.04851,0.002,3.27944,0.002,3.18427,0.002,3.00625,0.002,2.94406,0.002,3.15603,0.002,3.12903,0.002,3.0962,0.002,3.0384,0.002,2.94966,0.002
412,Gordon,15,NEW,3,MID,6.1,4.0,5.0,105,100.0,Available,20.4,65454,20043,3.68498,0.94106,3.83202,0.94106,4.0967,0.94106,3.46772,0.94106,3.91492,0.94106,3.56983,0.94106,3.62768,0.94106,3.90348,0.94106,4.01324,0.94106,3.74454,0.94106,3.77261,0.94106,3.72393,0.94106,3.96352,0.94106,3.74103,0.94106,3.79595,0.94106,3.79777,0.94106
