ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
450,Johnson,TOT,MID,5.8,3.59313,0.93908,3.37423,3.74465,0.93908,3.51652,0.0,0.0,0.0,3.70885,0.93908,3.48289,3.48263,0.93908,3.27046,3.66751,0.93908,3.44407,3.7277,0.93908,3.5006,3.60794,0.93908,3.38813,3.93189,0.93908,3.69235,3.53764,0.93908,3.32212,3.47864,0.93908,3.26671,3.58115,0.93908,3.36297,3.40157,0.93908,3.19434,3.87867,0.93908,3.64237,3.81198,0.93908,3.57974,3.51377,0.93908,3.2997
451,Kouyaté,NFO,MID,4.8,1.52168,0.03287,0.05002,1.49057,0.12737,0.18985,1.41143,0.26295,0.37114,1.4462,0.34923,0.50506,1.42818,0.39032,0.55745,1.47373,0.41086,0.6055,1.47586,0.41086,0.60638,1.53456,0.41086,0.63049,1.43434,0.41086,0.58932,1.49333,0.41086,0.61355,1.44113,0.41086,0.59211,1.40035,0.41086,0.57535,1.49183,0.41086,0.61294,1.46756,0.41086,0.60296,1.45194,0.41086,0.59655,0.0,0.0,0.0
452,Laryea,NFO,DEF,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Mangala,NFO,MID,5.0,2.79224,0.87195,2.43469,2.75355,0.87195,2.40096,2.57682,0.87195,2.24685,2.66722,0.87195,2.32569,2.62855,0.87195,2.29196,2.72632,0.87195,2.37721,2.73089,0.87195,2.3812,2.8569,0.87195,2.49107,2.64177,0.87195,2.30349,2.76839,0.87195,2.4139,2.65635,0.87195,2.31621,2.5688,0.87195,2.23987,2.76517,0.87195,2.41109,2.71307,0.87195,2.36566,2.67953,0.87195,2.33642,0.0,0.0,0.0
454,Mbe Soh,NFO,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,McKenna,NFO,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Mighten,NFO,MID,4.4,1.44585,0.0,0.04333,1.4436,0.0,0.04327,1.37568,0.0,0.04123,1.41027,0.0,0.04227,1.40624,0.0,0.04215,1.39411,0.0,0.04178,1.41425,0.0,0.04239,1.47524,0.0,0.04421,1.39989,0.0,0.04196,1.44079,0.0,0.04318,1.40708,0.0,0.04217,1.34851,0.0,0.04042,1.43515,0.0,0.04301,1.40981,0.0,0.04225,1.4079,0.0,0.0422,0.0,0.0,0.0
457,Niakhaté,NFO,DEF,4.5,2.48173,0.58313,1.44716,2.57482,0.771,1.9852,2.16008,0.84156,1.81784,2.11523,0.86911,1.83837,2.12045,0.86911,1.84291,2.23083,0.86911,1.93884,2.76341,0.86911,2.40171,2.65643,0.86911,2.30873,2.05629,0.86911,1.78714,2.59338,0.86911,2.25394,2.24557,0.86911,1.95165,1.88044,0.86911,1.63431,2.33832,0.86911,2.03226,2.18904,0.86911,1.90252,2.69249,0.86911,2.34007,0.0,0.0,0.0
458,O'Brien,NFO,MID,4.9,2.08001,0.0,0.01142,2.05956,0.0,0.0113,1.94819,0.0,0.01069,2.00788,0.0,0.01102,2.0112,0.0,0.01104,1.96779,0.0,0.0108,2.01475,0.0,0.01106,2.13658,0.0,0.01173,1.98996,0.0,0.01092,2.04874,0.0,0.01124,2.00238,0.0,0.01099,1.89983,0.0,0.01043,2.01889,0.0,0.01108,2.00708,0.0,0.01101,1.98649,0.0,0.0109,0.0,0.0,0.0
459,Ojeda,NFO,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Panzo,NFO,DEF,4.0,1.81288,0.0,0.06409,1.98863,0.0,0.0703,1.50144,0.0,0.05308,1.45264,0.0,0.05135,1.48157,0.0,0.05237,1.46376,0.0,0.05174,1.86502,0.0,0.06593,1.92185,0.0,0.06794,1.45787,0.0,0.05154,1.98917,0.0,0.07032,1.66042,0.0,0.0587,1.25609,0.0,0.0444,1.54944,0.0,0.05477,1.55396,0.0,0.05493,2.11698,0.0,0.07484,0.0,0.0,0.0
461,O.Richards,NFO,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,G.Scarpa,NFO,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,J.Shelvey,NFO,MID,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Surridge,NFO,FWD,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Toffolo,NFO,DEF,4.4,2.69567,0.71019,1.91443,2.86903,0.71019,2.03755,2.40933,0.71019,1.71108,2.36773,0.71019,1.68153,2.37363,0.71019,1.68572,2.49839,0.71019,1.77432,3.10035,0.71019,2.20183,2.97943,0.71019,2.11595,2.30111,0.71019,1.63422,2.90817,0.71019,2.06535,2.51505,0.71019,1.78616,2.10234,0.71019,1.49306,2.61989,0.71019,1.86061,2.45116,0.71019,1.74078,3.02019,0.71019,2.1449,0.0,0.0,0.0
466,Ui-jo,NFO,FWD,4.4,1.57614,0.0,0.13118,1.56405,0.0,0.13018,1.52515,0.0,0.12694,1.57607,0.0,0.13118,1.45588,0.0,0.12117,1.4006,0.0,0.11657,1.50159,0.0,0.12498,1.74656,0.0,0.14537,1.42484,0.0,0.11859,1.56772,0.0,0.13048,1.5649,0.0,0.13025,1.40768,0.0,0.11716,1.58053,0.0,0.13155,1.45459,0.0,0.12107,1.53101,0.0,0.12743,0.0,0.0,0.0
467,Williams,NFO,DEF,4.3,2.05966,0.86365,1.77882,2.22981,0.86365,1.92577,1.88468,0.86365,1.6277,1.8524,0.86365,1.59982,1.85721,0.86365,1.60398,1.9589,0.86365,1.6918,2.44959,0.86365,2.11559,2.35102,0.86365,2.03046,1.79809,0.86365,1.55292,2.29293,0.86365,1.98029,1.97248,0.86365,1.70353,1.63607,0.86365,1.41299,2.05794,0.86365,1.77734,1.9204,0.86365,1.65855,2.38425,0.86365,2.05916,0.0,0.0,0.0
468,Wood,NFO,FWD,5.0,3.24865,0.6321,2.05346,3.15246,0.83285,2.62553,2.93455,0.9008,2.64344,3.06802,0.93217,2.85993,3.00496,0.93217,2.80115,3.08426,0.93217,2.87507,3.02692,0.93217,2.82162,3.57139,0.93217,3.32916,3.17538,0.93217,2.96,3.1143,0.93217,2.90307,3.28711,0.93217,3.06416,2.84331,0.93217,2.65046,3.26034,0.93217,3.03921,2.95707,0.93217,2.7565,2.98652,0.93217,2.78396,0.0,0.0,0.0
469,Worrall,NFO,DEF,4.3,2.32539,0.12997,0.30224,2.42981,0.12997,0.31581,2.03903,0.12997,0.26502,1.99677,0.12997,0.25953,2.00169,0.12997,0.26017,2.10569,0.12997,0.27369,2.6075,0.12997,0.33891,2.50669,0.12997,0.32581,1.94124,0.12997,0.25231,2.44729,0.12997,0.31809,2.11958,0.12997,0.27549,1.77555,0.12997,0.23078,2.20698,0.12997,0.28685,2.06632,0.12997,0.26857,2.54068,0.12997,0.33022,0.0,0.0,0.0
470,Yates,NFO,MID,4.8,2.38243,0.92215,2.19697,2.37796,0.92215,2.19285,2.2724,0.92215,2.0955,2.36854,0.92215,2.18416,2.33317,0.92215,2.15154,2.42258,0.92215,2.23399,2.42677,0.92215,2.23785,2.54201,0.92215,2.34412,2.34526,0.92215,2.16269,2.46106,0.92215,2.26947,2.3586,0.92215,2.17499,2.27853,0.92215,2.10115,2.45812,0.92215,2.26676,2.41047,0.92215,2.22282,2.3798,0.92215,2.19454,0.0,0.0,0.0
471,Ahmedhodžić,SHU,DEF,4.3,2.5854,0.88084,2.27734,2.59391,0.88084,2.28483,2.97824,0.88084,2.62336,2.65164,0.88084,2.33569,2.88739,0.88084,2.54334,2.5122,0.88084,2.21285,3.10694,0.88084,2.73673,1.92562,0.88084,1.69617,2.53989,0.88084,2.23725,2.67175,0.88084,2.3534,3.2673,0.88084,2.87798,2.19406,0.88084,1.93262,3.17532,0.88084,2.79696,2.60847,0.88084,2.29766,2.68279,0.88084,2.36312,0.0,0.0,0.0
472,Amissah,SHU,GK,3.9,3.0626,0.002,0.00613,3.0384,0.002,0.00608,3.13798,0.002,0.00628,2.85201,0.002,0.0057,3.10764,0.002,0.00622,3.15603,0.002,0.00631,3.36449,0.002,0.00673,3.12959,0.002,0.00626,3.11055,0.002,0.00622,2.94966,0.002,0.0059,3.03599,0.002,0.00607,2.84973,0.002,0.0057,3.22557,0.002,0.00645,3.24404,0.002,0.00649,2.94863,0.002,0.0059,0.0,0.0,0.0
473,Baldock,SHU,DEF,3.8,1.86357,0.48585,0.90542,1.87366,0.58302,1.09238,2.14512,0.61541,1.32013,1.91461,0.61541,1.17827,2.10046,0.63484,1.33347,1.82253,0.63484,1.15702,2.26311,0.63484,1.43672,1.38799,0.63484,0.88116,1.84304,0.63484,1.17004,1.94072,0.63484,1.23206,2.3819,0.63484,1.51214,1.58685,0.63484,1.0074,2.31376,0.63484,1.46888,1.89384,0.63484,1.2023,1.9489,0.63484,1.23725,0.0,0.0,0.0
474,Basham,SHU,DEF,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Berge,BUR,MID,4.7,2.4201,0.85414,2.0671,2.59129,0.85414,2.21332,2.60155,0.85414,2.22209,2.92297,0.85414,2.49662,2.66689,0.85414,2.2779,2.79354,0.85414,2.38607,2.60332,0.85414,2.2236,2.80834,0.85414,2.39871,2.67993,0.85414,2.28904,2.73766,0.85414,2.33835,2.80466,0.85414,2.39557,2.69487,0.85414,2.3018,2.87809,0.85414,2.45829,2.66322,0.85414,2.27476,2.88562,0.85414,2.46472,0.0,0.0,0.0
476,Bogle,SHU,DEF,4.5,2.29608,0.93643,2.15013,2.35871,0.93643,2.20877,2.76927,0.93643,2.59323,2.51761,0.93643,2.35757,2.7776,0.93643,2.60104,2.42888,0.93643,2.27448,2.98167,0.93643,2.79213,1.88367,0.93643,1.76393,2.45462,0.93643,2.29858,2.57718,0.93643,2.41335,3.13072,0.93643,2.93171,2.13318,0.93643,1.99758,3.04523,0.93643,2.85165,2.51836,0.93643,2.35827,2.58744,0.93643,2.42296,0.0,0.0,0.0
477,Brewster,SHU,FWD,4.9,1.40292,0.62381,0.87516,1.47139,0.62381,0.91788,1.48493,0.62381,0.92632,1.32439,0.62381,0.82618,1.43243,0.62381,0.89357,1.37781,0.62381,0.8595,1.70027,0.62381,1.06066,1.28911,0.62381,0.80417,1.39214,0.62381,0.86843,1.37081,0.62381,0.85513,1.60374,0.62381,1.00044,1.46722,0.62381,0.91527,1.72468,0.62381,1.07588,1.55768,0.62381,0.97171,1.47093,0.62381,0.91759,0.0,0.0,0.0
478,Coulibaly,SHU,MID,4.4,1.22061,7e-05,9e-05,1.21319,7e-05,9e-05,1.20404,7e-05,9e-05,1.18383,7e-05,9e-05,1.21519,7e-05,9e-05,1.19905,7e-05,9e-05,1.27007,7e-05,9e-05,1.14376,7e-05,8e-05,1.2156,7e-05,9e-05,1.21355,7e-05,9e-05,1.25021,7e-05,9e-05,1.17412,7e-05,9e-05,1.26209,7e-05,9e-05,1.19412,7e-05,9e-05,1.21231,7e-05,9e-05,0.0,0.0,0.0
479,A.Davies,SHU,GK,4.0,3.0626,0.00202,0.00618,3.0384,0.00202,0.00613,3.13798,0.00202,0.00633,2.85201,0.00202,0.00575,3.10764,0.00202,0.00627,3.15603,0.00202,0.00637,3.36449,0.00202,0.00679,3.12959,0.00202,0.00631,3.11055,0.00202,0.00627,2.94966,0.00202,0.00595,3.03599,0.00202,0.00612,2.84973,0.00202,0.00575,3.22557,0.00202,0.00651,3.24404,0.00202,0.00654,2.94863,0.00202,0.00595,0.0,0.0,0.0
480,Egan,SHU,DEF,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Fleck,SHU,MID,4.9,1.68365,0.09128,0.15368,1.67112,0.09128,0.15254,1.65567,0.09128,0.15112,1.62155,0.09128,0.14801,1.6745,0.09128,0.15284,1.64725,0.09128,0.15036,1.76715,0.09128,0.1613,1.5539,0.09128,0.14184,1.67518,0.09128,0.15291,1.67173,0.09128,0.15259,1.73363,0.09128,0.15824,1.60516,0.09128,0.14651,1.75367,0.09128,0.16007,1.63892,0.09128,0.1496,1.66964,0.09128,0.1524,0.0,0.0,0.0
482,Foderingham,SHU,GK,4.5,3.61923,0.25486,0.9224,3.58958,0.14107,0.5064,3.7116,0.11465,0.42554,3.36121,0.11465,0.38537,3.67442,0.0694,0.25502,3.73372,0.0694,0.25914,3.98913,0.0694,0.27687,3.70132,0.0694,0.25689,3.67798,0.0694,0.25527,3.48086,0.0694,0.24159,3.58663,0.0694,0.24893,3.35841,0.0694,0.23309,3.81892,0.0694,0.26505,3.84155,0.0694,0.26662,3.4796,0.0694,0.2415,0.0,0.0,0.0
483,Jebbison,SHU,FWD,4.8,1.70974,0.04888,0.08357,1.74895,0.1894,0.33125,1.74339,0.39102,0.6817,1.55709,0.51932,0.80863,1.68246,0.58042,0.97654,1.61908,0.61097,0.98921,1.99329,0.61097,1.21784,1.51615,0.61097,0.92632,1.63571,0.61097,0.99937,1.61095,0.61097,0.98424,1.88127,0.61097,1.1494,1.72283,0.61097,1.0526,2.02161,0.61097,1.23514,1.82782,0.61097,1.11674,1.72714,0.61097,1.05523,0.0,0.0,0.0
484,Lowe,SHU,DEF,4.3,1.91691,0.20081,0.38493,1.90957,0.41457,0.79165,2.19664,0.5506,1.20948,1.95287,0.61538,1.20176,2.14942,0.64777,1.39232,1.85549,0.64777,1.20193,2.32142,0.64777,1.50374,1.39596,0.64777,0.90426,1.87719,0.64777,1.21598,1.98049,0.64777,1.2829,2.44705,0.64777,1.58512,1.60626,0.64777,1.04048,2.37499,0.64777,1.53844,1.93092,0.64777,1.25078,1.98914,0.64777,1.2885,0.0,0.0,0.0
485,McBurnie,SHU,FWD,5.4,2.89774,0.6427,1.86239,2.98487,0.6427,1.91838,2.98936,0.6427,1.92127,2.66273,0.6427,1.71134,2.89418,0.6427,1.8601,2.77717,0.6427,1.78489,3.468,0.6427,2.22889,2.58714,0.6427,1.66276,2.80786,0.6427,1.80462,2.76217,0.6427,1.77525,3.2612,0.6427,2.09598,2.96871,0.6427,1.908,3.52028,0.6427,2.26249,3.16252,0.6427,2.03256,2.97666,0.6427,1.9131,0.0,0.0,0.0
486,Ndiaye,SHU,FWD,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Norrington-Davies,SHU,DEF,3.9,0.92012,0.81968,0.7542,1.02308,0.81968,0.8386,1.30887,0.81968,1.07286,1.19187,0.81968,0.97696,1.35923,0.81968,1.11413,1.15159,0.81968,0.94393,1.48074,0.81968,1.21373,0.82695,0.81968,0.67784,1.16691,0.81968,0.9565,1.23989,0.81968,1.01631,1.56948,0.81968,1.28648,0.97552,0.81968,0.79961,1.51858,0.81968,1.24475,1.20487,0.81968,0.98761,1.246,0.81968,1.02132,0.0,0.0,0.0
488,Norwood,SHU,MID,4.8,2.52457,0.59933,1.51304,2.55577,0.59933,1.53174,2.56943,0.59933,1.53993,2.51359,0.59933,1.50647,2.60024,0.59933,1.5584,2.55565,0.59933,1.53167,2.75186,0.59933,1.64927,2.4029,0.59933,1.44012,2.60136,0.59933,1.55907,2.5957,0.59933,1.55568,2.69699,0.59933,1.61638,2.48677,0.59933,1.49039,2.7298,0.59933,1.63605,2.54201,0.59933,1.5235,2.59229,0.59933,1.55363,0.0,0.0,0.0
489,Osborn,SHU,MID,4.8,1.53956,0.39313,0.60525,1.57318,0.39313,0.61847,1.58204,0.39313,0.62195,1.57432,0.39313,0.61892,1.64388,0.39313,0.64626,1.6197,0.39313,0.63676,1.7261,0.39313,0.67859,1.53686,0.39313,0.60419,1.64449,0.39313,0.6465,1.64142,0.39313,0.64529,1.69635,0.39313,0.66689,1.58235,0.39313,0.62207,1.71414,0.39313,0.67388,1.61231,0.39313,0.63385,1.63957,0.39313,0.64457,0.0,0.0,0.0
490,Osula,SHU,FWD,4.3,1.73628,0.89296,1.55042,1.80092,0.89296,1.60814,1.82081,0.89296,1.6259,1.66507,0.89296,1.48683,1.80645,0.89296,1.61308,1.74448,0.89296,1.55774,2.11036,0.89296,1.88446,1.64384,0.89296,1.46787,1.76074,0.89296,1.57226,1.73654,0.89296,1.55065,2.00084,0.89296,1.78666,1.84593,0.89296,1.64833,2.13805,0.89296,1.90919,1.94857,0.89296,1.73999,1.85014,0.89296,1.65209,0.0,0.0,0.0
491,Austin,TOT,GK,3.9,3.0384,0.002,0.00608,2.97958,0.002,0.00596,0.0,0.0,0.0,3.20049,0.002,0.0064,2.91095,0.002,0.00582,3.00625,0.002,0.00601,3.00696,0.002,0.00601,2.83652,0.002,0.00567,3.22557,0.002,0.00645,2.84973,0.002,0.0057,3.03794,0.002,0.00608,2.85201,0.002,0.0057,3.12959,0.002,0.00626,3.03599,0.002,0.00607,3.0437,0.002,0.00609,2.85488,0.002,0.00571
492,Bentancur,TOT,MID,5.4,1.90689,0.90056,1.71726,2.01882,0.90056,1.81806,0.0,0.0,0.0,2.01794,0.90056,1.81727,1.93795,0.90056,1.74523,2.04382,0.90056,1.84057,2.07782,0.90056,1.8712,2.01016,0.90056,1.81027,2.19318,0.90056,1.97508,1.97045,0.90056,1.7745,1.93712,0.90056,1.74449,1.99503,0.90056,1.79664,1.89358,0.90056,1.70528,2.16311,0.90056,1.94801,2.12543,0.90056,1.91407,1.95697,0.90056,1.76236
493,Bissouma,TOT,MID,5.0,2.3189,0.36694,0.85089,2.38419,0.84991,2.02635,0.0,0.0,0.0,2.3445,0.87575,2.05318,2.19806,0.87575,1.92495,2.29068,0.87575,2.00606,2.32822,0.87575,2.03893,2.25353,0.87575,1.97352,2.45558,0.87575,2.15047,2.20968,0.87575,1.93512,2.17288,0.87575,1.90289,2.23682,0.87575,1.95888,2.12482,0.87575,1.8608,2.42239,0.87575,2.1214,2.38079,0.87575,2.08497,2.1948,0.87575,1.92208
494,Bryan,TOT,MID,4.9,1.64427,0.68752,1.13047,1.72023,0.68752,1.1827,0.0,0.0,0.0,1.74788,0.68752,1.2017,1.68716,0.68752,1.15996,1.76767,0.68752,1.21531,1.78984,0.68752,1.23056,1.74572,0.68752,1.20022,1.86508,0.68752,1.28228,1.71982,0.68752,1.18241,1.69807,0.68752,1.16746,1.73584,0.68752,1.19343,1.66968,0.68752,1.14794,1.84547,0.68752,1.2688,1.8209,0.68752,1.25191,1.71102,0.68752,1.17636
495,Davies,TOT,DEF,4.3,2.61079,0.53543,1.39789,3.09891,0.53543,1.65925,0.0,0.0,0.0,3.31043,0.53543,1.77251,2.55988,0.53543,1.37064,2.9058,0.53543,1.55585,3.3572,0.53543,1.79755,2.58916,0.53543,1.38631,3.24745,0.53543,1.73878,2.24132,0.53543,1.20007,2.21201,0.53543,1.18438,2.69497,0.53543,1.44297,1.96607,0.53543,1.0527,3.34176,0.53543,1.78928,2.78162,0.53543,1.48936,2.29509,0.53543,1.22886
496,Dier,TOT,DEF,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,E.Royal,TOT,DEF,4.3,2.00017,0.53797,1.07603,2.41307,0.53797,1.29816,0.0,0.0,0.0,2.61243,0.53797,1.40541,2.0247,0.53797,1.08923,2.29558,0.53797,1.23496,2.64906,0.53797,1.42512,2.04762,0.53797,1.10156,2.56312,0.53797,1.37888,1.77524,0.53797,0.95503,1.75229,0.53797,0.94268,2.13049,0.53797,1.14614,1.55971,0.53797,0.83908,2.63697,0.53797,1.41861,2.19834,0.53797,1.18264,1.81735,0.53797,0.97768
498,Forster,TOT,GK,3.8,3.0245,0.06004,0.18158,2.966,0.06004,0.17807,0.0,0.0,0.0,3.18571,0.06004,0.19126,2.89774,0.06004,0.17397,2.99253,0.06004,0.17966,2.99323,0.06004,0.1797,2.82372,0.06004,0.16952,3.21065,0.06004,0.19275,2.83686,0.06004,0.17031,3.02404,0.06004,0.18155,2.83912,0.06004,0.17045,3.1152,0.06004,0.18702,3.0221,0.06004,0.18143,3.02977,0.06004,0.1819,2.84198,0.06004,0.17062
499,Højbjerg,TOT,MID,5.2,2.56338,0.94005,2.4097,2.70564,0.94005,2.54344,0.0,0.0,0.0,2.72138,0.94005,2.55823,2.61667,0.94005,2.4598,2.72107,0.94005,2.55794,2.75911,0.94005,2.5937,2.68343,0.94005,2.52255,2.88815,0.94005,2.715,2.639,0.94005,2.48079,2.60172,0.94005,2.44574,2.6665,0.94005,2.50664,2.55302,0.94005,2.39996,2.85452,0.94005,2.68339,2.81237,0.94005,2.64376,2.62392,0.94005,2.46661
500,Kane,TOT,FWD,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Kulusevski,TOT,MID,7.0,3.65785,0.84592,3.09426,3.83453,0.84592,3.24372,0.0,0.0,0.0,3.82732,0.84592,3.23762,3.63316,0.84592,3.07338,3.8415,0.84592,3.24961,3.90726,0.84592,3.30524,3.77643,0.84592,3.19457,4.13033,0.84592,3.49394,3.69963,0.84592,3.1296,3.63517,0.84592,3.07508,3.74716,0.84592,3.16981,3.55098,0.84592,3.00386,4.07219,0.84592,3.44476,3.99933,0.84592,3.38313,3.67355,0.84592,3.10754
502,Lloris,TOT,GK,4.7,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0
503,Lo Celso,TOT,MID,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Maddison,TOT,MID,7.9,4.41022,0.93579,4.12701,4.55239,0.93579,4.26006,0.0,0.0,0.0,4.44916,0.93579,4.16346,4.09646,0.93579,3.83341,4.34204,0.93579,4.06322,4.42979,0.93579,4.14533,4.2552,0.93579,3.98195,4.72747,0.93579,4.4239,4.15272,0.93579,3.88605,4.0667,0.93579,3.80556,4.21614,0.93579,3.9454,3.95435,0.93579,3.70042,4.64989,0.93579,4.3513,4.55266,0.93579,4.26031,4.11792,0.93579,3.85349
505,Ndombele,TOT,MID,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
