ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
490,Osula,SHU,FWD,4.3,1.73628,0.89296,1.55042,1.80092,0.89296,1.60814,1.82081,0.89296,1.6259,1.66507,0.89296,1.48683,1.79376,0.89296,1.60175,1.72236,0.89296,1.53799,2.11036,0.89296,1.88446,1.64384,0.89296,1.46787,1.76074,0.89296,1.57226,1.73654,0.89296,1.55065,2.00084,0.89296,1.78666,1.84593,0.89296,1.64833,2.105,0.89296,1.87968,1.94857,0.89296,1.73999,1.85014,0.89296,1.65209,0.0,0.0,0.0
491,Austin,TOT,GK,3.9,3.0384,0.002,0.00608,2.98234,0.002,0.00596,0.0,0.0,0.0,3.20049,0.002,0.0064,2.91095,0.002,0.00582,3.00625,0.002,0.00601,3.00696,0.002,0.00601,2.83652,0.002,0.00567,3.26882,0.002,0.00654,2.84973,0.002,0.0057,3.03794,0.002,0.00608,2.85201,0.002,0.0057,3.12959,0.002,0.00626,3.03599,0.002,0.00607,3.0437,0.002,0.00609,2.84632,0.002,0.00569
492,Bentancur,TOT,MID,5.4,1.90689,0.90056,1.71726,2.01719,0.90056,1.81659,0.0,0.0,0.0,2.01794,0.90056,1.81727,1.93795,0.90056,1.74523,2.04382,0.90056,1.84057,2.07782,0.90056,1.8712,2.01016,0.90056,1.81027,2.18846,0.90056,1.97083,1.97045,0.90056,1.7745,1.93712,0.90056,1.74449,1.99503,0.90056,1.79664,1.89358,0.90056,1.70528,2.16311,0.90056,1.94801,2.12543,0.90056,1.91407,1.9614,0.90056,1.76635
493,Bissouma,TOT,MID,5.0,2.3189,0.58666,1.3604,2.38239,0.80216,1.91105,0.0,0.0,0.0,2.3445,0.85626,2.00751,2.19806,0.87575,1.92495,2.29068,0.87575,2.00606,2.32822,0.87575,2.03893,2.25353,0.87575,1.97352,2.45037,0.87575,2.14591,2.20968,0.87575,1.93512,2.17288,0.87575,1.90289,2.23682,0.87575,1.95888,2.12482,0.87575,1.8608,2.42239,0.87575,2.1214,2.38079,0.87575,2.08497,2.19969,0.87575,1.92637
494,Bryan,TOT,MID,4.9,1.64427,0.68752,1.13047,1.71917,0.68752,1.18196,0.0,0.0,0.0,1.74788,0.68752,1.2017,1.68716,0.68752,1.15996,1.76767,0.68752,1.21531,1.78984,0.68752,1.23056,1.74572,0.68752,1.20022,1.86201,0.68752,1.28017,1.71982,0.68752,1.18241,1.69807,0.68752,1.16746,1.73584,0.68752,1.19343,1.66968,0.68752,1.14794,1.84547,0.68752,1.2688,1.8209,0.68752,1.25191,1.71391,0.68752,1.17835
495,Davies,TOT,DEF,4.3,2.61079,0.53543,1.39789,3.0657,0.53543,1.64147,0.0,0.0,0.0,3.31043,0.53543,1.77251,2.55988,0.53543,1.37064,2.9058,0.53543,1.55585,3.3572,0.53543,1.79755,2.58916,0.53543,1.38631,3.22888,0.53543,1.72884,2.24132,0.53543,1.20007,2.21201,0.53543,1.18438,2.69497,0.53543,1.44297,1.96607,0.53543,1.0527,3.34176,0.53543,1.78928,2.78162,0.53543,1.48936,2.2939,0.53543,1.22822
496,Dier,TOT,DEF,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,E.Royal,TOT,DEF,4.3,2.00017,0.53797,1.07603,2.38707,0.53797,1.28417,0.0,0.0,0.0,2.61243,0.53797,1.40542,2.0247,0.53797,1.08923,2.29558,0.53797,1.23496,2.64906,0.53797,1.42512,2.04762,0.53797,1.10156,2.54857,0.53797,1.37106,1.77524,0.53797,0.95503,1.75229,0.53797,0.94268,2.13049,0.53797,1.14614,1.55971,0.53797,0.83908,2.63697,0.53797,1.41861,2.19834,0.53797,1.18264,1.81642,0.53797,0.97718
498,Forster,TOT,GK,3.8,3.0245,0.06004,0.18158,2.96874,0.06004,0.17823,0.0,0.0,0.0,3.18571,0.06004,0.19126,2.89774,0.06004,0.17397,2.99253,0.06004,0.17966,2.99323,0.06004,0.1797,2.82372,0.06004,0.16952,3.25367,0.06004,0.19534,2.83686,0.06004,0.17031,3.02404,0.06004,0.18155,2.83912,0.06004,0.17045,3.1152,0.06004,0.18702,3.0221,0.06004,0.18143,3.02977,0.06004,0.1819,2.83347,0.06004,0.17011
499,Højbjerg,TOT,MID,5.2,2.56338,0.94005,2.4097,2.70382,0.94005,2.54172,0.0,0.0,0.0,2.72138,0.94005,2.55823,2.61667,0.94005,2.4598,2.72107,0.94005,2.55794,2.75911,0.94005,2.5937,2.68343,0.94005,2.52255,2.88287,0.94005,2.71004,2.639,0.94005,2.48079,2.60172,0.94005,2.44574,2.6665,0.94005,2.50664,2.55302,0.94005,2.39996,2.85452,0.94005,2.68339,2.81237,0.94005,2.64376,2.62888,0.94005,2.47128
500,Kane,TOT,FWD,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Kulusevski,TOT,MID,7.0,3.65785,0.84592,3.09426,3.83137,0.84592,3.24105,0.0,0.0,0.0,3.82732,0.84592,3.23762,3.63316,0.84592,3.07338,3.8415,0.84592,3.24961,3.90726,0.84592,3.30524,3.77643,0.84592,3.19457,4.12121,0.84592,3.48623,3.69963,0.84592,3.1296,3.63517,0.84592,3.07508,3.74716,0.84592,3.16981,3.55098,0.84592,3.00386,4.07219,0.84592,3.44476,3.99933,0.84592,3.38313,3.68213,0.84592,3.1148
502,Lloris,TOT,GK,4.7,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.002,0.0
503,Lo Celso,TOT,MID,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Maddison,TOT,MID,7.9,4.41022,0.93579,4.12701,4.54818,0.93579,4.25612,0.0,0.0,0.0,4.44916,0.93579,4.16346,4.09646,0.93579,3.83341,4.34204,0.93579,4.06322,4.42979,0.93579,4.14533,4.2552,0.93579,3.98195,4.7153,0.93579,4.41251,4.15272,0.93579,3.88605,4.0667,0.93579,3.80556,4.21614,0.93579,3.9454,3.95435,0.93579,3.70042,4.64989,0.93579,4.3513,4.55266,0.93579,4.26031,4.12936,0.93579,3.8642
505,Ndombele,TOT,MID,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Pedro Porro,TOT,DEF,5.9,3.53201,0.94053,3.32196,4.22329,0.94053,3.97213,0.0,0.0,0.0,4.60761,0.94053,4.3336,3.56329,0.94053,3.35138,4.1185,0.94053,3.87357,4.78967,0.94053,4.50483,3.64769,0.94053,3.43076,4.59887,0.94053,4.32538,3.1305,0.94053,2.94433,3.08691,0.94053,2.90333,3.80502,0.94053,3.57874,2.72124,0.94053,2.55941,4.76672,0.94053,4.48324,3.93386,0.94053,3.69991,3.20868,0.94053,3.01786
507,Perišić,TOT,DEF,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Reguilón,BRE,DEF,4.4,2.2988,0.70589,1.62269,3.62609,0.70589,2.55962,2.05451,0.70589,1.45025,2.06025,0.70589,1.45431,1.7507,0.70589,1.2358,2.59268,0.70589,1.83014,2.37723,0.70589,1.67806,2.09628,0.70589,1.47974,2.02962,0.70589,1.43268,2.81432,0.70589,1.9866,2.10444,0.70589,1.4855,2.12003,0.70589,1.49651,2.55453,0.70589,1.80322,2.34414,0.70589,1.6547,2.35104,0.70589,1.65957,0.0,0.0,0.0
509,Richarlison,TOT,MID,7.2,4.22129,0.93302,3.93854,4.23873,0.93302,3.95482,0.0,0.0,0.0,4.15103,0.93302,3.87298,3.83227,0.93302,3.57558,3.99701,0.93302,3.72928,4.07263,0.93302,3.79984,3.92217,0.93302,3.65946,4.31869,0.93302,4.02941,3.83386,0.93302,3.57706,3.75972,0.93302,3.50789,3.88851,0.93302,3.62805,3.6629,0.93302,3.41755,4.26232,0.93302,3.97682,4.17852,0.93302,3.89864,3.81373,0.93302,3.55828
510,Rodon,TOT,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Romero,TOT,DEF,4.9,2.30541,0.91756,2.11536,2.76769,0.91756,2.53953,0.0,0.0,0.0,3.05357,0.91756,2.80184,2.38529,0.91756,2.18865,2.75233,0.91756,2.52543,3.1882,0.91756,2.92537,2.44658,0.91756,2.24489,3.06429,0.91756,2.81168,2.1107,0.91756,1.9367,2.0824,0.91756,1.91073,2.54875,0.91756,2.33864,1.84493,0.91756,1.69283,3.1733,0.91756,2.91169,2.63242,0.91756,2.41541,2.16147,0.91756,1.98329
512,Sánchez,TOT,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Sarr,TOT,MID,4.4,2.36787,0.91577,2.16842,2.49,0.91577,2.28026,0.0,0.0,0.0,2.48513,0.91577,2.2758,2.37572,0.91577,2.1756,2.49656,0.91577,2.28627,2.53273,0.91577,2.31939,2.46078,0.91577,2.2535,2.65039,0.91577,2.42714,2.41854,0.91577,2.21482,2.38309,0.91577,2.18236,2.44468,0.91577,2.23876,2.33679,0.91577,2.13996,2.62343,0.91577,2.40245,2.58336,0.91577,2.36576,2.40892,0.91577,2.20601
514,Sessegnon,TOT,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Skipp,TOT,MID,4.5,1.7645,0.86625,1.52849,1.85011,0.86625,1.60265,0.0,0.0,0.0,1.85619,0.86625,1.60792,1.79627,0.86625,1.55602,1.88221,0.86625,1.63046,1.90611,0.86625,1.65117,1.85856,0.86625,1.60997,1.98388,0.86625,1.71853,1.83064,0.86625,1.58579,1.80721,0.86625,1.5655,1.84792,0.86625,1.60076,1.77661,0.86625,1.53899,1.96606,0.86625,1.7031,1.93958,0.86625,1.68016,1.82428,0.86625,1.58028
516,Son,TOT,MID,9.6,5.30394,0.09432,0.50028,5.49028,0.91116,5.00254,0.0,0.0,0.0,5.38829,0.94323,5.08241,4.99417,0.94323,4.71066,5.24345,0.94323,4.94579,5.34449,0.94323,5.0411,5.14345,0.94323,4.85147,5.67325,0.94323,5.3512,5.02545,0.94323,4.74016,4.9264,0.94323,4.64674,5.09847,0.94323,4.80905,4.79703,0.94323,4.52471,5.59794,0.94323,5.28015,5.48597,0.94323,5.17455,4.99855,0.94323,4.7148
517,Spence,TOT,DEF,4.0,1.57693,0.0,0.00315,2.01576,0.0,0.00402,0.0,0.0,0.0,1.42176,0.0,0.00284,1.89155,0.0,0.00378,1.52755,0.0,0.00305,1.9745,0.0,0.00394,2.04887,0.0,0.00409,1.52524,0.0,0.00304,2.13563,0.0,0.00426,1.36617,0.0,0.00273,1.28229,0.0,0.00256,1.75616,0.0,0.00351,1.14245,0.0,0.00228,2.15018,0.0,0.00429,1.5758,0.0,0.00315
518,Tanganga,TOT,DEF,4.0,1.5072,0.0,0.08238,1.93504,0.0,0.10576,0.0,0.0,0.0,1.3626,0.0,0.07448,1.81533,0.0,0.09922,1.46476,0.0,0.08006,1.89528,0.0,0.10359,1.96694,0.0,0.10751,1.46248,0.0,0.07994,2.05189,0.0,0.11215,1.30964,0.0,0.07158,1.22819,0.0,0.06713,1.68494,0.0,0.09209,1.09343,0.0,0.05976,2.06458,0.0,0.11284,1.51105,0.0,0.08259
519,Udogie,TOT,DEF,4.8,2.95555,0.90588,2.67737,3.45497,0.90588,3.12979,0.0,0.0,0.0,3.71501,0.90588,3.36536,2.80438,0.90588,2.54043,3.22804,0.90588,2.92422,3.75189,0.90588,3.39876,2.86057,0.90588,2.59134,3.60297,0.90588,3.26386,2.45691,0.90588,2.22567,2.42289,0.90588,2.19485,2.98337,0.90588,2.70258,2.13749,0.90588,1.93631,3.73397,0.90588,3.38253,3.08393,0.90588,2.79367,2.51793,0.90588,2.28094
520,Vicario,TOT,GK,5.3,3.69148,0.94925,3.50413,3.61938,0.94925,3.43568,0.0,0.0,0.0,3.89995,0.94925,3.70202,3.52756,0.94925,3.34853,3.65014,0.94925,3.46488,3.65105,0.94925,3.46574,3.43183,0.94925,3.25766,3.98784,0.94925,3.78544,3.44883,0.94925,3.27379,3.69089,0.94925,3.50356,3.45176,0.94925,3.27657,3.80877,0.94925,3.61546,3.68838,0.94925,3.50118,3.6983,0.94925,3.5106,3.44445,0.94925,3.26963
521,Whiteman,TOT,GK,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,N.Aguerd,WHU,DEF,4.4,3.06956,0.90195,2.76861,3.54021,0.90195,3.19311,3.34647,0.90195,3.01836,2.89013,0.90195,2.60676,3.52976,0.90195,3.18369,3.01494,0.90195,2.71934,2.40629,0.90195,2.17036,2.9179,0.90195,2.63181,3.19517,0.90195,2.8819,3.3619,0.90195,3.03228,3.23315,0.90195,2.91615,2.70523,0.90195,2.43999,2.45997,0.90195,2.21878,3.54552,0.90195,3.1979,2.28187,0.90195,2.05814,0.0,0.0,0.0
523,Antonio,WHU,FWD,5.7,2.75525,0.07996,0.2203,2.97375,0.30983,0.92136,2.91477,0.63965,1.86444,3.19083,0.85403,2.72508,3.27683,0.89959,2.94782,2.93586,0.91351,2.68194,3.02192,0.91351,2.76055,3.02885,0.91351,2.76688,3.055,0.91351,2.79077,3.45707,0.91351,3.15807,2.78625,0.91351,2.54527,2.94259,0.91351,2.68808,3.00171,0.91351,2.74209,3.44425,0.91351,3.14635,2.73465,0.91351,2.49813,0.0,0.0,0.0
524,Areola,WHU,GK,4.2,3.3003,0.94882,3.13139,3.63657,0.94882,3.45044,3.4016,0.94882,3.22749,3.78523,0.94882,3.59149,3.52787,0.94882,3.34731,3.49902,0.94882,3.31993,3.29748,0.94882,3.12871,3.41982,0.94882,3.24479,3.65404,0.94882,3.46701,3.93422,0.94882,3.73285,3.54336,0.94882,3.362,3.40351,0.94882,3.22931,3.29327,0.94882,3.12471,3.49197,0.94882,3.31324,3.06551,0.94882,2.90861,0.0,0.0,0.0
525,Benrahma,WHU,MID,5.6,3.05679,0.0,1.81471,3.26709,0.0,1.93956,3.26847,0.0,1.94038,3.12114,0.0,1.85291,3.3413,0.0,1.98361,3.11164,0.0,1.84728,3.04267,0.0,1.80633,3.19256,0.0,1.89531,3.16009,0.0,1.87603,3.41923,0.0,2.02988,3.06635,0.0,1.82039,3.1373,0.0,1.86251,3.02177,0.0,1.79392,3.20909,0.0,1.90513,2.83658,0.0,1.68398,0.0,0.0,0.0
526,Bowen,WHU,MID,8.0,4.74792,0.94115,4.46849,5.22419,0.94115,4.91672,5.31367,0.94115,5.00094,5.1046,0.94115,4.80417,5.53604,0.94115,5.21022,5.11273,0.94115,4.81183,4.9856,0.94115,4.69218,5.26188,0.94115,4.9522,5.20202,0.94115,4.89586,5.67969,0.94115,5.34542,5.02925,0.94115,4.73325,5.28688,0.94115,4.97572,4.95975,0.94115,4.66784,5.29236,0.94115,4.98088,4.60573,0.94115,4.33466,0.0,0.0,0.0
527,Cornet,WHU,MID,5.2,1.92671,0.6036,1.16296,2.1122,0.6036,1.27492,2.17641,0.6036,1.31368,2.15049,0.6036,1.29804,2.32272,0.6036,1.402,2.17213,0.6036,1.3111,2.1269,0.6036,1.2838,2.22519,0.6036,1.34313,2.20389,0.6036,1.33027,2.37383,0.6036,1.43284,2.14243,0.6036,1.29317,2.23408,0.6036,1.34849,2.1177,0.6036,1.27825,2.23603,0.6036,1.34967,1.99176,0.6036,1.20223,0.0,0.0,0.0
528,Coufal,WHU,DEF,4.6,2.5925,0.85397,2.2139,3.08203,0.85397,2.63195,2.98689,0.85397,2.5507,2.62924,0.85397,2.24528,3.23607,0.85397,2.76349,2.78302,0.85397,2.3766,2.24739,0.85397,1.91919,2.69762,0.85397,2.30367,2.94162,0.85397,2.51204,3.08835,0.85397,2.63734,2.97504,0.85397,2.54058,2.51046,0.85397,2.14385,2.29463,0.85397,1.95953,3.24994,0.85397,2.77534,2.1379,0.85397,1.82569,0.0,0.0,0.0
529,Coventry,WHU,MID,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Cresswell,WHU,DEF,4.2,2.45539,0.06883,0.16901,2.95685,0.06883,0.20352,2.81845,0.06883,0.194,2.42713,0.06883,0.16706,3.09134,0.06883,0.21278,2.59552,0.06883,0.17865,2.00933,0.06883,0.1383,2.50206,0.06883,0.17222,2.7691,0.06883,0.1906,2.92967,0.06883,0.20165,2.80568,0.06883,0.19312,2.29724,0.06883,0.15812,2.06103,0.06883,0.14186,3.10652,0.06883,0.21383,1.88951,0.06883,0.13006,0.0,0.0,0.0
531,Downes,WHU,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Emerson,WHU,DEF,4.5,2.70725,0.94019,2.54532,3.23055,0.94019,3.03732,3.12069,0.94019,2.93403,2.74107,0.94019,2.57711,3.34702,0.94019,3.14682,2.87392,0.94019,2.70202,2.3146,0.94019,2.17615,2.78474,0.94019,2.61817,3.03954,0.94019,2.85773,3.19276,0.94019,3.00178,3.07444,0.94019,2.89054,2.5893,0.94019,2.43443,2.36392,0.94019,2.22253,3.3615,0.94019,3.16043,2.20026,0.94019,2.06865,0.0,0.0,0.0
533,Fabianski,WHU,GK,4.2,3.24094,0.06475,0.20985,3.5764,0.06475,0.23157,3.34199,0.06475,0.21639,3.7247,0.06475,0.24117,3.46796,0.06475,0.22455,3.43918,0.06475,0.22268,3.23813,0.06475,0.20967,3.36018,0.06475,0.21757,3.59382,0.06475,0.2327,3.87333,0.06475,0.25079,3.48341,0.06475,0.22555,3.3439,0.06475,0.21651,3.23392,0.06475,0.20939,3.43214,0.06475,0.22223,3.00672,0.06475,0.19468,0.0,0.0,0.0
534,P.Fornals,WHU,MID,4.6,1.98878,0.0,1.22464,2.09502,0.0,1.29006,2.10516,0.0,1.2963,2.03514,0.0,1.25319,2.13976,0.0,1.31761,2.03063,0.0,1.25041,1.99785,0.0,1.23022,2.06908,0.0,1.27409,2.05365,0.0,1.26458,2.1768,0.0,1.34042,2.0091,0.0,1.23715,2.04282,0.0,1.25791,1.98792,0.0,1.22411,2.07694,0.0,1.27892,1.89991,0.0,1.16992,0.0,0.0,0.0
535,Ings,WHU,FWD,5.6,2.31726,0.4136,0.95841,2.48679,0.4136,1.02853,2.41154,0.4136,0.9974,2.67863,0.4136,1.10787,2.7545,0.4136,1.13925,2.4537,0.4136,1.01484,2.52962,0.4136,1.04624,2.53573,0.4136,1.04877,2.5588,0.4136,1.05831,2.9135,0.4136,1.20501,2.32172,0.4136,0.96025,2.45963,0.4136,1.01729,2.51179,0.4136,1.03887,2.90219,0.4136,1.20033,2.2762,0.4136,0.94143,0.0,0.0,0.0
536,Johnson,WHU,DEF,4.4,1.90882,0.69133,1.31963,2.33052,0.69133,1.61117,2.26228,0.69133,1.56399,1.98807,0.69133,1.37442,2.46723,0.69133,1.70568,2.1066,0.69133,1.45636,1.68024,0.69133,1.1616,2.03862,0.69133,1.40937,2.23285,0.69133,1.54364,2.34964,0.69133,1.62439,2.25945,0.69133,1.56203,1.88964,0.69133,1.30637,1.71784,0.69133,1.1876,2.47827,0.69133,1.71331,1.59308,0.69133,1.10135,0.0,0.0,0.0
537,Kehrer,WHU,DEF,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Mubama,WHU,FWD,4.2,1.2011,0.34692,0.41669,1.32922,0.34692,0.46114,1.32401,0.34692,0.45933,1.44105,0.34692,0.49993,1.47751,0.34692,0.51258,1.33296,0.34692,0.46243,1.36944,0.34692,0.47509,1.37238,0.34692,0.47611,1.38346,0.34692,0.47995,1.55393,0.34692,0.53909,1.26953,0.34692,0.44043,1.33581,0.34692,0.46342,1.36087,0.34692,0.47212,1.54849,0.34692,0.53721,1.24765,0.34692,0.43284,0.0,0.0,0.0
539,L.Paquetá,WHU,MID,6.0,3.78775,0.07986,0.3025,4.02847,0.30947,1.24667,4.03026,0.6389,2.57492,3.83991,0.85181,3.27085,4.12435,0.90488,3.73206,3.82764,0.92469,3.53939,3.73853,0.92469,3.45699,3.93218,0.92469,3.63606,3.89023,0.92469,3.59726,4.22504,0.92469,3.90686,3.76912,0.92469,3.48528,3.9497,0.92469,3.65226,3.72041,0.92469,3.44023,3.95354,0.92469,3.65581,3.47226,0.92469,3.21077,0.0,0.0,0.0
540,Rice,ARS,MID,5.4,3.68889,0.94102,3.47133,3.75679,0.94102,3.53522,4.04336,0.94102,3.80489,3.96424,0.94102,3.73043,3.95569,0.94102,3.7224,3.88442,0.94102,3.65533,3.46733,0.94102,3.26283,3.88855,0.94102,3.65921,3.74236,0.94102,3.52165,3.77836,0.94102,3.55552,3.83313,0.94102,3.60706,3.76458,0.94102,3.54256,4.16714,0.94102,3.92138,3.82405,0.94102,3.59852,4.06306,0.94102,3.82343,0.0,0.0,0.0
541,Scamacca,WHU,FWD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,Souček,WHU,MID,4.9,3.55572,0.94032,3.34351,3.8137,0.94032,3.5861,3.85906,0.94032,3.62875,3.72354,0.94032,3.50132,3.99101,0.94032,3.75282,3.7291,0.94032,3.50655,3.65045,0.94032,3.43258,3.82139,0.94032,3.59332,3.78435,0.94032,3.5585,4.07989,0.94032,3.8364,3.67745,0.94032,3.45798,3.83685,0.94032,3.60786,3.63445,0.94032,3.41754,3.84024,0.94032,3.61105,3.41541,0.94032,3.21157,0.0,0.0,0.0
543,Vlašić,WHU,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Zouma,WHU,DEF,4.5,2.78101,0.85739,2.38442,3.33217,0.85739,2.85698,3.25455,0.85739,2.79044,2.89828,0.85739,2.48497,3.55524,0.85739,3.04824,3.06801,0.85739,2.6305,2.49198,0.85739,2.13661,2.97617,0.85739,2.55175,3.23858,0.85739,2.77674,3.39637,0.85739,2.91203,3.27452,0.85739,2.80756,2.77489,0.85739,2.37918,2.54278,0.85739,2.18017,3.57016,0.85739,3.06103,2.37423,0.85739,2.03565,0.0,0.0,0.0
545,Aït-Nouri,WOL,DEF,4.5,2.66287,0.92338,2.45885,2.09541,0.92338,1.93486,3.13034,0.92338,2.8905,1.99324,0.92338,1.84053,2.88106,0.92338,2.66032,2.80069,0.92338,2.58611,2.29637,0.92338,2.12043,2.92354,0.92338,2.69955,2.74516,0.92338,2.53484,2.90723,0.92338,2.68449,2.42429,0.92338,2.23855,3.05137,0.92338,2.81758,1.87931,0.92338,1.73533,3.00709,0.92338,2.77669,1.73408,0.92338,1.60122,0.0,0.0,0.0
